folio,ano,fondo,region_excel,estado_sira,razon_social,nombre_fantasia,rut,tipo_entidad,fecha_suscripcion,modalidad,tipo_convenio,alcance,cuotas_declaradas,tipo_garantia,monto_garantia,toma_razon,estados_financieros,socios_beneficiarios,url,error,timestamp
57651,2022,FFOIP,ÑUBLE,Borrador,TALLER LABORAL NUESTRA SEÑORA DEL TRANSITO,TALLER LABORAL NUESTRA SEÑORA DEL TRANSITO,65929810-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de septiembre de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$897.350,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57651#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57651,,2026-05-19 12:40:25
58947,2022,FFOIP,ÑUBLE,Borrador,UNIÓN COMUNAL DE ADULTO MAYOR EL ULTIMO RECREO SAN IGNACIO,,65395060-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de septiembre de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.793.041,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58947#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58947,,2026-05-19 12:40:28
54445,2022,FFOIP,RM,Enviado,AGRUPACIÓN DE APODERADOS Y JÓVENES MOSAICO,MOSAICO,65180632-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.690.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54445#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54445,,2026-05-19 12:40:34
54480,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS N°58 TORIBIO LARRAIN,JUNTA DE VECINOS N°58 TORIBIO LARRAIN,65591540-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.779.626,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54480#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54480,,2026-05-19 12:40:37
54706,2022,FFOIP,RM,Enviado,JUNTA DE VECINOS NUEVA SANTA ANA DE LOS ARCOS,JUNTA DE VECINOS NUEVA SANTA ANA DE LOS ARCOS,65204907-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.575.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54706#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54706,,2026-05-19 12:40:43
54708,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS CLAUDIO MATTE PÉREZ,JUNTA DE VECINOS CLAUDIO MATTE PÉREZ,65072912-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.199.947,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54708#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54708,,2026-05-19 12:40:47
54743,2022,FFOIP,RM,Enviado,CENTRO CULTURAL SANTIAGO 12,CENTRO CULTURAL SANTIAGO 12,65340880-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.686.496,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54743#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54743,,2026-05-19 12:40:50
54902,2022,FFOIP,RM,Borrador,FUNDACION DE BENEFICENCIA PUBLICA CAMBIEMOS LA HISTORIA DE LA DONACION DE ORGANOS EN CHILE,FUNDACION CAMBIEMOS LA HISTORIA,65134781-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$7.988.011,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54902#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54902,,2026-05-19 12:40:54
54965,2022,FFOIP,RM,Borrador,"AGRUPACION DE MUJERES EMPRENDEDORAS Y ARTESANAS DE PAC,FUERZA DE MUJER DOMO NEWEN",FUERZA DE MUJER DOMO NEWEN,65109484-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.664.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=54965#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/54965,,2026-05-19 12:40:57
55041,2022,FFOIP,RM,Borrador,FUNDACIÓN PEWENKEM,FUNDACIÓN PEWENKEM,65199305-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$8.233.215,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55041#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55041,,2026-05-19 12:41:01
55146,2022,FFOIP,RM,Borrador,FUNDACIÓN PARA EL DESARROLLO LOCAL COMUNIDADES ESCOLARES SUSTENTABLES,,65144486-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.450.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55146#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55146,,2026-05-19 12:41:05
55181,2022,FFOIP,RM,Borrador,"CORPORACION CHILEPRIMERO, CORPORACIÓN PARA EL DESARROLLO SUSTENTABLE ECONÓMICO, PRODUCTIVO, SOCIAL.",CORPORACIÓN CHILEPRIMERO,65193909-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.493.930,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55181#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55181,,2026-05-19 12:41:08
55380,2022,FFOIP,RM,Borrador,CLUB DEPORTIVO PUENTE SKATE,,65050665-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.465.125,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55380#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55380,,2026-05-19 12:41:12
55759,2022,FFOIP,RM,Borrador,AGRUPACIÓN FOLCLÓRICA RAIPILLÁN,RAIPILLÁN,65630070-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.625.577,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55759#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55759,,2026-05-19 12:41:16
55788,2022,FFOIP,RM,Borrador,CENTRO CULTURAL CREANDO INTEGRACIÓN PARA JÓVENES CON TEA,CREANDO INTEGRACIÓN,65063887-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.321.030,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55788#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55788,,2026-05-19 12:41:19
55914,2022,FFOIP,RM,Borrador,"CENTRO CULTURAL CON ALMA PATRIMONIAL:PATRIMONIO,MEMORIA Y TIERRA",CON ALMA PATRIMONIAL,65121598-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.740.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55914#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55914,,2026-05-19 12:41:23
56037,2022,FFOIP,RM,Borrador,CORPORACIÓN DE ARTISTAS POR LA REHABILITACIÓN Y REINSERCIÓN SOCIAL A TRAVÉS DEL ARTE,COARTRE,65092940-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.492.181,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56037#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56037,,2026-05-19 12:41:27
56063,2022,FFOIP,RM,Borrador,FUNDACIÓN DE BENEFICENCIA SOMOS MULTICOLOR,FUNDACIÓN SOMOS MULTICOLOR,65179524-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.515.417,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56063#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56063,,2026-05-19 12:41:31
56166,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS VILLA LO BLANCO,,75950000-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56166#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56166,,2026-05-19 12:41:34
56201,2022,FFOIP,RM,Borrador,CONSEJO VECINAL DE DESARROLLO UNIDOS POR EL BARRIO SAN JOAQUÍN,C.V.D UNIDOS POR EL BARRIO SAN JOAQUÍN,65199145-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56201#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56201,,2026-05-19 12:41:38
56277,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS VILLA SAN JOSÉ,,65537510-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.664.028,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56277#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56277,,2026-05-19 12:41:42
56394,2022,FFOIP,RM,Borrador,FUNDACIÓN HOGAR DE MENORES DOMINGO SAVIO,,71191200-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$107.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56394#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56394,,2026-05-19 12:41:46
56440,2022,FFOIP,RM,Borrador,CORPORACIÓN CHILENA DE PREVENCIÓN DEL SIDA,ACCIONGAY,71791600-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56440#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56440,,2026-05-19 12:41:50
56498,2022,FFOIP,RM,Borrador,FUNDACIÓN VOLVER A REÍR,FUNDACIÓN VOLVER A REÍR,65145979-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.676.771,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56498#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56498,,2026-05-19 12:41:54
56589,2022,FFOIP,RM,Borrador,FUNDACIÓN MATTER OF TRUST CHILE,MATTER OF TRUST CHILE,53334841-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56589#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56589,,2026-05-19 12:41:58
56596,2022,FFOIP,RM,Borrador,FUNDACIÓN AULA VIVA,FUNDACIÓN AULA VIVA,65173543-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.508.751,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56596#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56596,,2026-05-19 12:42:03
56651,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS UNIÓN AMERICANA Y YERBAS BUENAS,JUNTA DE VECINOS UNIÓN AMERICANA Y YERBAS BUENAS,65114996-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.069.800,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56651#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56651,,2026-05-19 12:42:07
56666,2022,FFOIP,RM,Borrador,ONG VIDA DIGNA,,65160065-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.171.739,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56666#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56666,,2026-05-19 12:42:12
56734,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS LAS PARCELAS DE PAJARITOS,,65102262-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.666.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56734#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56734,,2026-05-19 12:42:15
56904,2022,FFOIP,RM,Borrador,UNION COMUNAL DE ADULTOS MAYORES LA PINTANA,UNION COMUNAL DE ADULTOS MAYORES LA PINTANA,53334304-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.778.020,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56904#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56904,,2026-05-19 12:42:20
56936,2022,FFOIP,RM,Borrador,CLUB DE ADULTO MAYOR LAS ABEJITAS HACEDORAS,,65361420-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56936#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56936,,2026-05-19 12:42:27
56943,2022,FFOIP,RM,Borrador,FUNDACIÓN EMBAJADA DEL INMIGRANTE -FEDI,FEDI,65190926-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$6.535.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56943#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56943,,2026-05-19 12:42:31
